region,kommune,kommune_kode,afstemningsområde,afstemningsområde_dagi_id,frigivelsestidspunkt,godkendelsestidspunkt,resultat_art,total_gyldige_stemmer,total_afgivne_stemmer,kandidat,kandidat_id,parti,parti_id,parti_bogstav,stemmer
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Linda Nørgaard, Thy",a4a6692d-2146-4e58-b6fd-be139e8fd313,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Christina Eilers, Brønderslev",7c57324c-5a88-48a3-8c6d-21a67d1ce550,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"John Søndergaard, Frederikshavn",bd102b67-cf90-4783-ab60-ba62e7f93f6f,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"John Ørtoft, Vejgaard",e03cb720-41df-457e-aeed-f243f60b9e37,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Bent Skovgaard Olsen, Skørping",a64cf55f-6229-4ff3-a183-cef147252d20,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Pernille Andreasen, Arentsminde",adc15359-34fe-4e99-a6c4-f66db79141a0,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Lasse Mejer Petersen, Brønderslev",a7021923-7b2a-4a61-8119-69a0f02315d5,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Annemette Chemnitz Eilers, Brønderslev",36e98b91-4332-4d44-a4da-260dc9b30cc2,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Mathias Skrydstrup Kristensen, Aalborg",e7f07874-ebb3-4d53-8326-bf1889f3e728,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Susanne Flydtkjær, Aalborg",86b5100c-ec4c-4813-a687-694a03ec0447,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Søren B. Andersen, Aalborg",08b48527-1d0f-4520-9156-6a17cf777bb9,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Mai Jensen, Brønderslev",816f94e3-1eb0-4399-b472-c9d34e6da0ec,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Jørgen Olsson, Birkelse",0ac1cb39-8f36-4c33-a9ba-f4dc9762ebe4,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Runa Friis Hansen, Hjørring",8b71d156-9fca-4d96-bb69-c743727c36cc,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,1
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Jenny Rørbæk, Aalborg Øst",d8c66187-4ea4-4164-9891-9960d0be6825,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Børge Bondeven Frederiksen, Skagen",5dc1c1ab-babf-410a-be9f-38abfe1a7da1,Enhedslisten - De Rød-Grønne,9bbda3ed-a4b9-4ba3-864a-dfc33373600f,Ø,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Arne Hyldgaard, Hjørring",a1c5faaf-1228-4458-948c-f0e4c3df8e9a,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Anne Mette Mortensen, Aalborg",7db12545-4051-4676-9e91-09308cec3462,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Frode Larsen, Vrå",daecf09d-023b-44dc-b27c-a236fb36bf25,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Danny Rosenkilde, Flauenskjold",e6f22925-5620-4bd7-bde5-940dacafa1ab,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Ib Madsen, Brovst",4670656d-1768-4dbe-8c24-5ccd9cb9ffef,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,2
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Emma Houe Mølgaard, Hobro",227dbbdd-57ad-46e8-b2b6-62050415b82a,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,1
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Jørgen Hammer Sørensen, Hobro",2f6908bc-a352-4f4c-b899-c436c77df415,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Ib Poulsen, Thisted",d50ae3bd-841a-496a-8566-45160da90c96,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Thomas Storm, Tårs",11686a4b-d294-4ed9-a664-fb017e3f2630,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Thomas Hjort, Frederikshavn",244ad29b-1a53-4fd4-8260-350ef05af35d,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Ib Østenkær, Hjørring",35f3fe18-e76a-44e1-b3a5-c641293f4cf9,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Per Hyldig, Hjørring",114d6ece-980c-4d2c-a22d-a7fa780fc0e9,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Johnny Christensen, Nibe",03196e20-5a6b-4c94-bb86-31f42b569af4,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,2
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Lars Erling Sørensen, Brønderslev",6b00886a-3b6f-4f90-aebb-a6b05f986d7d,Nye Borgerlige,7073fc25-9d25-475b-a4b7-a40389a9b383,D,1
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Per Salling, Jammerbugt",ba8cab73-1194-46b4-b15e-c054f66a8d83,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Meiner Nørgaard, Morsø",9140b4e2-a4fe-449a-aaaa-df5dfcf18bf1,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,1
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Brian Winther, Læsø",a3e5b5d5-cb2c-4208-98ba-ae7e0e9fa0d3,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Andreas Huus Andersen, Hjørring",8551e648-4188-41bb-9dd3-1f5c7d58d728,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Peter Wallenskog, Frederikshavn",74114e55-e50b-4ca8-88b3-cb9c092d9183,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Carsten Ullmann Andersen, Brønderslev",bea4d377-ff52-4d7d-b1e0-7c6a332330eb,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Jens Nygaard, Frederikshavn",ce89949e-d8cd-4bc0-afc5-1c64cb26a051,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,1
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Jamie Voldby, Brønderslev",389a6ec7-6c79-43da-b48c-9425ac5ff9b5,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Per de Fries, Mariagerfjord",b9d15e15-f75b-4072-8f1f-32050068b200,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Frederik Storm, Aalborg",63373ade-2c5e-44f6-9be4-4372abe13e1c,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Hans Henrik Sørensen, Mariagerfjord",1ab86a7c-765e-42cf-b4c0-9c9f927465e0,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Birgitte Sørensen, Vesthimmerland",ffa57db6-5538-4542-8d24-0c15361009c6,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,16
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Nina Røntved Krog, Thisted",1d656279-8a17-4532-89aa-c3db8fd3cdb7,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Kim Edberg Andersen, Rebild",e086591a-31d1-4901-8d7b-158f7d452f95,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,6
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Gitte Bundgaard, Rebild",a0a67656-1808-4a8e-8496-68286d590c1b,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,3
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Sofie Therese Svendsen, Aalborg",47a52a89-e597-4eee-aa89-1aa50bf698fa,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Janni Høybye, Brønderslev",fb0d27a5-2134-434c-b154-2ea3149efb59,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Alex Klein, Thisted",e54d3ee3-3e9f-48b5-84e3-6a22db8417da,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Lotte Finck, Aalborg",9a654715-ead2-479d-9236-7aef29ff43b8,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Bjarne B. Madsen, Frederikshavn",c29fa87d-df35-49d1-8443-01a8671c9fbe,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Jørgen Ravn Christensen, Jammerbugt",4b47163f-2c10-4277-981f-7c979db6bcdd,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Pernille Kjul Knudsen, Hjørring",ffb211e0-a48c-4a7a-a82f-9dc805ba0d93,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Palle L. Nielsen, Jammerbugt",d1b5c70f-3b6b-4ed1-adfd-663b54033f68,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,1
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Poul Roesen, Morsø",26f94203-dce7-40af-977e-35a83fc68d10,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Jeanette Sagan, Rebild",815d0efe-3de2-4807-b2b3-011e0be9abad,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,1
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Lene Burchardt, Aalborg",e889a50a-d7cf-4b9e-829f-687f668b26df,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Karen Tilma, Brønderslev",0a346bff-59ab-4ccc-83ee-a77189bbc82c,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,1
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Jens Martin Fjordbak, Frederikshavn",46acf00c-1097-435d-a902-e2b57af0427d,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Flemming Agerskov, Frederikshavn",1d9c8e16-35d3-43c7-905e-b52c9a1c588e,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Rikke Pedersen, Aalborg",2ceef403-f74d-4f03-9919-f971bc414ee2,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Jens Tilma, Thisted",966e64d0-ed4f-4fe5-8a95-f3904a7d82b3,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,1
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Vibeke Gamst, Aalborg",308dd6a9-0787-4946-916b-01f9492819a9,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Ulrik Mark Jensen, Vesthimmerland",b7919461-d3a3-4cd3-96e0-95d4d64c9e52,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,4
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Kristian Hedelund, Brønderslev",fb43a04b-b89e-466f-9447-36cd7201f24c,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Lene Aalestrup, Rebild",1c6c898f-f916-4d4d-aa66-e919cf9ee938,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,2
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Simon Linde, Mariagerfjord",35b66d35-7745-44d6-b460-76d539fc7f93,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Niels Odgaard, Læsø",0f76ca2e-b10a-43d8-b270-04b0b1401054,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Pia Buus Pinstrup, Vesthimmerland",8c1a4f7c-890f-4133-9cf4-e17ebfda8bd3,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,88
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Per Larsen, Frederikshavn",2d02e5dd-61f8-4897-bb13-503edde41396,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,4
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Per Møller, Hjørring",4c9b3776-070c-45dd-8c47-56940f19aec4,Det Konservative Folkeparti,f9b2ea60-3ef4-487f-a118-1e67e7195d08,C,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,Ove Birk,bfa3fdd2-e906-4048-bfcd-8209f94c7d04,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,Tania Lange,39bc58a0-db79-4460-a7f6-e0fccb1d699b,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,John Bjerg,413b3f07-9152-4430-be46-ff8824dfd827,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,1
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,Asger Trier,a0926e8d-24f0-41d3-9534-9f93f7c68db7,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,Frank Jørgensen,274f53e0-f303-4c61-9f9e-548938a73e0d,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,Lindhardt Højen,133892ed-a687-4307-8ca6-b3f929fce351,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,Marthin Stadsvold,3efc74cd-ce4e-446f-b1a5-90edd4c34b8a,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,Jesper Riis Hansen,a90ff6a9-19c6-4bed-ba7f-9bcd4dfedfdc,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,Erik Høgh-Sørensen,1ffc8dc0-be58-422c-a751-b617eec329c4,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,1
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,Søren Pagh Albers,88790fca-01c0-4712-a7cb-2d1fd9464658,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,Anita Storgaard,c753a9eb-e473-44ce-983c-9bc9b868924c,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,Anne V. Lauritsen,8a9def64-e287-44be-9950-3af9e00a10ce,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Jørgen Bjerregaard, Brovst",f7633965-3dae-4765-bb50-d11749fd5670,Kristendemokraterne,8758f369-c821-4ae5-a5dc-9af4986f8ae1,K,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Andreas Müller, Sindal",f2e6c45f-261f-470b-ac5e-2b08f7ecba07,Kristendemokraterne,8758f369-c821-4ae5-a5dc-9af4986f8ae1,K,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Majbrit P. Rothmann, Aalborg",ecd7d2b2-c604-4d0a-8a1a-bbe5128c744e,Kristendemokraterne,8758f369-c821-4ae5-a5dc-9af4986f8ae1,K,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Anders Kristian Lyng, Hobro",614169f9-abc6-4e3b-b110-b3b559211e0e,Kristendemokraterne,8758f369-c821-4ae5-a5dc-9af4986f8ae1,K,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Peter Øhrstrøm, Aalborg",8616216c-b430-449f-b57b-d740ad2de1d1,Kristendemokraterne,8758f369-c821-4ae5-a5dc-9af4986f8ae1,K,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Charlotte Greibe, Hobro",b4fc9baa-8bef-4732-bc11-200d7938e205,Kristendemokraterne,8758f369-c821-4ae5-a5dc-9af4986f8ae1,K,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Jakup F. Jacobsen, Fjerritslev",ee6936d4-4388-440d-913c-4b1656ebf18f,Kristendemokraterne,8758f369-c821-4ae5-a5dc-9af4986f8ae1,K,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Jesper Veiby, Aalborg",c58c68ef-4a44-444e-aad7-bb6482ed559e,Kristendemokraterne,8758f369-c821-4ae5-a5dc-9af4986f8ae1,K,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Anne-Marie Jørgensen, Løgstør",b8536b4a-2572-4c48-b739-e78126dc094e,Kristendemokraterne,8758f369-c821-4ae5-a5dc-9af4986f8ae1,K,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Magnus Rothmann, Aalborg",272f783f-7509-4c9d-98aa-3c6fb1b76e5c,Kristendemokraterne,8758f369-c821-4ae5-a5dc-9af4986f8ae1,K,0
Nordjylland,Vesthimmerlands Kommune,820,Skivum-Giver,709966,2025-11-18 23:27:45,,Fintælling,422,444,"Lærke Holm Sø, Aalborg",ea6f02b4-8adb-4963-9dd7-663957ded8a1,"Venstre, Danmarks Liberale Parti",b858cc73-3dce-493f-8d8b-64f8ca70f835,V,6
